id	custom_label_0	custom_label_2
shopify_ZZ_7956649115682_43794800279586	20_to_50	game
shopify_ZZ_7956649115682_43794611732514	20_to_50	game
shopify_ZZ_7956649148450_43794800312354	20_to_50	game
shopify_ZZ_7956649148450_43794611666978	20_to_50	game
shopify_ZZ_7956649181218_43794800345122	20_to_50	game
shopify_ZZ_7956649181218_43794611601442	20_to_50	game
shopify_ZZ_7956649213986_43794800377890	20_to_50	game
shopify_ZZ_7956649213986_43794611568674	20_to_50	game
shopify_ZZ_7956649246754_43794800508962	under_20	game
shopify_ZZ_7956649246754_43794611535906	under_20	game
shopify_ZZ_7956649279522_43794800574498	under_20	game
shopify_ZZ_7956649279522_43794611503138	under_20	game
shopify_ZZ_7956649312290_43794800640034	20_to_50	game
shopify_ZZ_7956649312290_43794611470370	20_to_50	game
shopify_ZZ_7956649345058_43794800672802	20_to_50	game
shopify_ZZ_7956649345058_43794611437602	20_to_50	game
shopify_ZZ_7956649410594_43794800771106	20_to_50	game
shopify_ZZ_7956649410594_43794611404834	20_to_50	game
shopify_ZZ_7956649443362_43794800705570	20_to_50	game
shopify_ZZ_7956649443362_43794611372066	20_to_50	game
shopify_ZZ_7956649476130_43794800738338	20_to_50	game
shopify_ZZ_7956649476130_43794611339298	20_to_50	game
shopify_ZZ_7956649508898_43794800869410	under_20	game
shopify_ZZ_7956649508898_43794611306530	under_20	game
shopify_ZZ_7956649541666_43794800836642	20_to_50	game
shopify_ZZ_7956649541666_43794611273762	20_to_50	game
shopify_ZZ_7956649574434_43794801000482	20_to_50	game
shopify_ZZ_7956649574434_43794611240994	20_to_50	game
shopify_ZZ_7956649607202_43794801066018	under_20	game
shopify_ZZ_7956649607202_43794611208226	under_20	game
shopify_ZZ_7956649639970_43794801098786	under_20	game
shopify_ZZ_7956649639970_43794611175458	under_20	game
shopify_ZZ_7956649672738_43794801131554	over_50	game
shopify_ZZ_7956649672738_43794611142690	over_50	game
shopify_ZZ_7956649705506_43794800934946	under_20	game
shopify_ZZ_7956649705506_43794611109922	under_20	game
shopify_ZZ_7956649738274_43794800902178	under_20	game
shopify_ZZ_7956649738274_43794611077154	under_20	game
shopify_ZZ_7956649771042_43794800967714	over_50	game
shopify_ZZ_7956649771042_43794611044386	over_50	game
shopify_ZZ_7956649803810_43794801033250	20_to_50	game
shopify_ZZ_7956649803810_43794611011618	20_to_50	game
shopify_ZZ_7956649869346_43794801164322	over_50	game
shopify_ZZ_7956649869346_43794610978850	over_50	game
shopify_ZZ_7956649902114_43794801229858	under_20	game
shopify_ZZ_7956649902114_43794610946082	under_20	game
shopify_ZZ_7956649934882_43794801262626	under_20	game
shopify_ZZ_7956649934882_43794610913314	under_20	game
shopify_ZZ_7956649967650_43794801295394	under_20	game
shopify_ZZ_7956649967650_43794610880546	under_20	game
shopify_ZZ_7956650000418_43794801328162	under_20	game
shopify_ZZ_7956650000418_43794610847778	under_20	game
shopify_ZZ_7956650033186_43794801360930	under_20	game
shopify_ZZ_7956650033186_43794610815010	under_20	game
shopify_ZZ_7956650065954_43794801393698	under_20	game
shopify_ZZ_7956650065954_43794609897506	under_20	game
shopify_ZZ_7956650098722_43794801426466	under_20	game
shopify_ZZ_7956650098722_43794609831970	under_20	game
shopify_ZZ_7956650131490_43794801492002	20_to_50	game
shopify_ZZ_7956650131490_43794609766434	20_to_50	game
shopify_ZZ_7956650262562_43794801623074	20_to_50	game
shopify_ZZ_7956650262562_43794609733666	20_to_50	game
shopify_ZZ_7956650295330_43794801655842	under_20	game
shopify_ZZ_7956650295330_43794609700898	under_20	game
shopify_ZZ_7956650328098_43794801459234	over_50	game
shopify_ZZ_7956650328098_43794609668130	over_50	game
shopify_ZZ_7956650393634_43794801524770	under_20	game
shopify_ZZ_7956650393634_43794609635362	under_20	game
shopify_ZZ_7956650426402_43794801557538	20_to_50	game
shopify_ZZ_7956650426402_43794609602594	20_to_50	game
shopify_ZZ_7956650491938_43794801590306	20_to_50	game
shopify_ZZ_7956650491938_43794609569826	20_to_50	game
shopify_ZZ_7956650557474_43794801688610	20_to_50	game
shopify_ZZ_7956650557474_43794609537058	20_to_50	game
shopify_ZZ_7956650590242_43794801721378	20_to_50	game
shopify_ZZ_7956650590242_43794609471522	20_to_50	game
shopify_ZZ_7956650623010_43794801754146	under_20	game
shopify_ZZ_7956650623010_43794609438754	under_20	game
shopify_ZZ_7956650655778_43794801786914	under_20	game
shopify_ZZ_7956650655778_43794609405986	under_20	game
shopify_ZZ_7956650688546_43794801852450	under_20	game
shopify_ZZ_7956650688546_43794609373218	under_20	game
shopify_ZZ_7956650721314_43794801950754	under_20	game
shopify_ZZ_7956650721314_43794609340450	under_20	game
shopify_ZZ_7956650754082_43794801983522	under_20	game
shopify_ZZ_7956650754082_43794609307682	under_20	game
shopify_ZZ_7956650786850_43794802016290	under_20	game
shopify_ZZ_7956650786850_43794609274914	under_20	game
shopify_ZZ_7956650819618_43794802343970	20_to_50	game
shopify_ZZ_7956650819618_43794609242146	20_to_50	game
shopify_ZZ_7956650852386_43794802049058	20_to_50	game
shopify_ZZ_7956650852386_43794609209378	20_to_50	game
shopify_ZZ_7956650885154_43794802081826	20_to_50	game
shopify_ZZ_7956650885154_43794609143842	20_to_50	game
shopify_ZZ_7956650917922_43794802180130	under_20	game
shopify_ZZ_7956650917922_43794609111074	under_20	game
shopify_ZZ_7956650950690_43794802212898	under_20	game
shopify_ZZ_7956650950690_43794609078306	under_20	game
shopify_ZZ_7956651016226_43794802245666	20_to_50	game
shopify_ZZ_7956651016226_43794609045538	20_to_50	game
shopify_ZZ_7956651048994_43794802147362	20_to_50	game
shopify_ZZ_7956651048994_43794609012770	20_to_50	game
shopify_ZZ_7956651081762_43794802278434	under_20	game
shopify_ZZ_7956651081762_43794608980002	under_20	game
shopify_ZZ_7956651147298_43794802376738	20_to_50	game
shopify_ZZ_7956651147298_43794608947234	20_to_50	game
shopify_ZZ_7956651180066_43794802606114	under_20	game
shopify_ZZ_7956651180066_43794608914466	under_20	game
shopify_ZZ_7956651245602_43794802638882	20_to_50	game
shopify_ZZ_7956651245602_43794608881698	20_to_50	game
shopify_ZZ_7956651278370_43794802704418	20_to_50	game
shopify_ZZ_7956651278370_43794608848930	20_to_50	game
shopify_ZZ_7956651311138_43794802802722	over_50	game
shopify_ZZ_7956651311138_43794608816162	over_50	game
shopify_ZZ_7956651343906_43794802737186	20_to_50	game
shopify_ZZ_7956651343906_43794608783394	20_to_50	game
shopify_ZZ_7956651376674_43794802769954	over_50	game
shopify_ZZ_7956651376674_43794608750626	over_50	game
shopify_ZZ_7956651409442_43794802933794	over_50	game
shopify_ZZ_7956651409442_43794608717858	over_50	game
shopify_ZZ_7956651442210_43794802835490	over_50	game
shopify_ZZ_7956651442210_43794608685090	over_50	game
shopify_ZZ_7956651474978_43794802868258	under_20	game
shopify_ZZ_7956651474978_43794608652322	under_20	game
shopify_ZZ_7956651507746_43794802901026	20_to_50	game
shopify_ZZ_7956651507746_43794608619554	20_to_50	game
shopify_ZZ_7956651540514_43794802966562	over_50	game
shopify_ZZ_7956651540514_43794608586786	over_50	game
shopify_ZZ_7956651573282_43794802999330	over_50	game
shopify_ZZ_7956651573282_43794608554018	over_50	game
shopify_ZZ_7956651606050_43794803032098	20_to_50	game
shopify_ZZ_7956651606050_43794608521250	20_to_50	game
shopify_ZZ_7956651638818_43794803064866	20_to_50	game
shopify_ZZ_7956651638818_43794608488482	20_to_50	game
shopify_ZZ_7956651671586_43794803097634	20_to_50	game
shopify_ZZ_7956651671586_43794608455714	20_to_50	game
shopify_ZZ_7956651704354_43794803130402	under_20	game
shopify_ZZ_7956651704354_43794608422946	under_20	game
shopify_ZZ_7956651737122_43794803195938	20_to_50	game
shopify_ZZ_7956651737122_43794608390178	20_to_50	game
shopify_ZZ_7956651769890_43794803163170	over_50	game
shopify_ZZ_7956651769890_43794608357410	over_50	game
shopify_ZZ_7956651802658_43794803228706	20_to_50	game
shopify_ZZ_7956651802658_43794608128034	20_to_50	game
shopify_ZZ_7956651835426_43794803294242	under_20	game
shopify_ZZ_7956651835426_43794608095266	under_20	game
shopify_ZZ_7956651868194_43794803261474	over_50	game
shopify_ZZ_7956651868194_43794608062498	over_50	game
shopify_ZZ_7956651900962_43794803327010	under_20	game
shopify_ZZ_7956651900962_43794608029730	under_20	game
shopify_ZZ_7956651933730_43794803359778	20_to_50	game
shopify_ZZ_7956651933730_43794607996962	20_to_50	game
shopify_ZZ_7956651966498_43794803392546	20_to_50	game
shopify_ZZ_7956651966498_43794607964194	20_to_50	game
shopify_ZZ_7956651999266_43794803425314	20_to_50	game
shopify_ZZ_7956651999266_43794607931426	20_to_50	game
shopify_ZZ_7956652032034_43794803490850	under_20	game
shopify_ZZ_7956652032034_43794607898658	under_20	game
shopify_ZZ_7956652064802_43794803523618	under_20	game
shopify_ZZ_7956652064802_43794607865890	under_20	game
shopify_ZZ_7956652097570_43794803556386	under_20	game
shopify_ZZ_7956652097570_43794607833122	under_20	game
shopify_ZZ_7956652130338_43794803589154	under_20	game
shopify_ZZ_7956652130338_43794607800354	under_20	game
shopify_ZZ_7956652163106_43794803621922	under_20	game
shopify_ZZ_7956652163106_43794607767586	under_20	game
shopify_ZZ_7956652195874_43794803687458	over_50	game
shopify_ZZ_7956652195874_43794607734818	over_50	game
shopify_ZZ_7956652228642_43794803851298	under_20	game
shopify_ZZ_7956652228642_43794607702050	under_20	game
shopify_ZZ_7956652261410_43794803720226	over_50	game
shopify_ZZ_7956652261410_43794607669282	over_50	game
shopify_ZZ_7956652294178_43794803752994	over_50	game
shopify_ZZ_7956652294178_43794607636514	over_50	game
shopify_ZZ_7956652326946_43794803785762	over_50	game
shopify_ZZ_7956652326946_43794607603746	over_50	game
shopify_ZZ_7956652359714_43794803818530	20_to_50	game
shopify_ZZ_7956652359714_43794607570978	20_to_50	game
shopify_ZZ_7956652392482_43794803654690	under_20	game
shopify_ZZ_7956652392482_43794607538210	under_20	game
shopify_ZZ_7956652425250_43794803949602	20_to_50	game
shopify_ZZ_7956652425250_43794607505442	20_to_50	game
shopify_ZZ_7956652490786_43794803982370	20_to_50	game
shopify_ZZ_7956652490786_43794607472674	20_to_50	game
shopify_ZZ_7956652523554_43794803884066	under_20	game
shopify_ZZ_7956652523554_43794607439906	under_20	game
shopify_ZZ_7956652556322_43794803916834	under_20	game
shopify_ZZ_7956652556322_43794607407138	under_20	game
shopify_ZZ_7956652589090_43794804015138	under_20	game
shopify_ZZ_7956652589090_43794607374370	under_20	game
shopify_ZZ_7956652621858_43794804047906	under_20	game
shopify_ZZ_7956652621858_43794607341602	under_20	game
shopify_ZZ_7956652654626_43794804113442	over_50	game
shopify_ZZ_7956652654626_43794607308834	over_50	game
shopify_ZZ_7956652687394_43794804080674	over_50	game
shopify_ZZ_7956652687394_43794607276066	over_50	game
shopify_ZZ_7956652720162_43794804146210	under_20	game
shopify_ZZ_7956652720162_43794607243298	under_20	game
shopify_ZZ_7956652752930_43794804178978	under_20	game
shopify_ZZ_7956652752930_43794607210530	under_20	game
shopify_ZZ_7956652785698_43794804211746	over_50	game
shopify_ZZ_7956652785698_43794607177762	over_50	game
shopify_ZZ_7956652818466_43794804244514	under_20	game
shopify_ZZ_7956652818466_43794606948386	under_20	game
shopify_ZZ_7956652851234_43794804277282	under_20	game
shopify_ZZ_7956652851234_43794606915618	under_20	game
shopify_ZZ_7956652884002_43794804310050	under_20	game
shopify_ZZ_7956652884002_43794606882850	under_20	game
shopify_ZZ_7956652916770_43794804539426	under_20	game
shopify_ZZ_7956652916770_43794606850082	under_20	game
shopify_ZZ_7956652949538_43794804473890	20_to_50	game
shopify_ZZ_7956652949538_43794606817314	20_to_50	game
shopify_ZZ_7956652982306_43794804375586	under_20	game
shopify_ZZ_7956652982306_43794606784546	under_20	game
shopify_ZZ_7956653015074_43794804342818	under_20	game
shopify_ZZ_7956653015074_43794606751778	under_20	game
shopify_ZZ_7956653080610_43794804408354	20_to_50	game
shopify_ZZ_7956653080610_43794606719010	20_to_50	game
shopify_ZZ_7956653113378_43794804441122	under_20	game
shopify_ZZ_7956653113378_43794606686242	under_20	game
shopify_ZZ_7956653146146_43794804506658	under_20	game
shopify_ZZ_7956653146146_43794606653474	under_20	game
shopify_ZZ_7956653178914_43794804572194	under_20	game
shopify_ZZ_7956653178914_43794606620706	under_20	game
shopify_ZZ_7956653211682_43794804604962	under_20	game
shopify_ZZ_7956653211682_43794606587938	under_20	game
shopify_ZZ_7956653244450_43794804637730	under_20	game
shopify_ZZ_7956653244450_43794606555170	under_20	game
shopify_ZZ_7956653277218_43794804670498	under_20	game
shopify_ZZ_7956653277218_43794606522402	under_20	game
shopify_ZZ_7956653309986_43794804703266	under_20	game
shopify_ZZ_7956653309986_43794606489634	under_20	game
shopify_ZZ_7956653342754_43794804736034	under_20	game
shopify_ZZ_7956653342754_43794606456866	under_20	game
shopify_ZZ_7956653375522_43794804768802	20_to_50	game
shopify_ZZ_7956653375522_43794606424098	20_to_50	game
shopify_ZZ_7956653408290_43794804801570	over_50	game
shopify_ZZ_7956653408290_43794606391330	over_50	game
shopify_ZZ_7956653441058_43794804834338	under_20	game
shopify_ZZ_7956653441058_43794606358562	under_20	game
shopify_ZZ_7956653473826_43794804867106	under_20	game
shopify_ZZ_7956653473826_43794606325794	under_20	game
shopify_ZZ_7956653506594_43794804932642	over_50	game
shopify_ZZ_7956653506594_43794606293026	over_50	game
shopify_ZZ_7956653539362_43794804965410	20_to_50	game
shopify_ZZ_7956653539362_43794606260258	20_to_50	game
shopify_ZZ_7956653572130_43794804899874	over_50	game
shopify_ZZ_7956653572130_43794606227490	over_50	game
shopify_ZZ_7956653637666_43794804998178	under_20	game
shopify_ZZ_7956653637666_43794606194722	under_20	game
shopify_ZZ_7956653670434_43794805030946	under_20	game
shopify_ZZ_7956653670434_43794606161954	under_20	game
shopify_ZZ_7956653735970_43794805162018	20_to_50	game
shopify_ZZ_7956653735970_43794606129186	20_to_50	game
shopify_ZZ_7956653768738_43794805063714	over_50	game
shopify_ZZ_7956653768738_43794606096418	over_50	game
shopify_ZZ_7956653801506_43794805096482	20_to_50	game
shopify_ZZ_7956653801506_43794606063650	20_to_50	game
shopify_ZZ_7956653834274_43794805129250	over_50	game
shopify_ZZ_7956653834274_43794606030882	over_50	game
shopify_ZZ_7956653867042_43794805194786	20_to_50	game
shopify_ZZ_7956653867042_43794605998114	20_to_50	game
shopify_ZZ_7956653899810_43794805227554	under_20	game
shopify_ZZ_7956653899810_43794605965346	under_20	game
shopify_ZZ_7956653932578_43794805260322	20_to_50	game
shopify_ZZ_7956653932578_43794605932578	20_to_50	game
shopify_ZZ_7956653965346_43794805293090	under_20	game
shopify_ZZ_7956653965346_43794605899810	under_20	game
shopify_ZZ_7956653998114_43794805325858	under_20	game
shopify_ZZ_7956653998114_43794605867042	under_20	game
shopify_ZZ_7956654030882_43794805358626	20_to_50	game
shopify_ZZ_7956654030882_43794605834274	20_to_50	game
shopify_ZZ_7956654063650_43794805391394	over_50	game
shopify_ZZ_7956654063650_43794605768738	over_50	game
shopify_ZZ_7956654096418_43794805424162	over_50	game
shopify_ZZ_7956654096418_43794605703202	over_50	game
shopify_ZZ_7956654129186_43794805456930	20_to_50	game
shopify_ZZ_7956654129186_43794605670434	20_to_50	game
shopify_ZZ_7956654161954_43794805489698	under_20	game
shopify_ZZ_7956654161954_43794605637666	under_20	game
shopify_ZZ_7956654194722_43794805522466	under_20	game
shopify_ZZ_7956654194722_43794605604898	under_20	game
shopify_ZZ_7956654227490_43794805555234	over_50	game
shopify_ZZ_7956654227490_43794605572130	over_50	game
shopify_ZZ_7956654260258_43794805588002	20_to_50	game
shopify_ZZ_7956654260258_43794605539362	20_to_50	game
shopify_ZZ_7956654325794_43794805653538	20_to_50	game
shopify_ZZ_7956654325794_43794605506594	20_to_50	game
shopify_ZZ_7956654358562_43794805719074	under_20	game
shopify_ZZ_7956654358562_43794605473826	under_20	game
shopify_ZZ_7956654391330_43794805751842	under_20	game
shopify_ZZ_7956654391330_43794605441058	under_20	game
shopify_ZZ_7956654424098_43794805686306	under_20	game
shopify_ZZ_7956654424098_43794605408290	under_20	game
shopify_ZZ_7956654456866_43794805784610	under_20	game
shopify_ZZ_7956654456866_43794605375522	under_20	game
shopify_ZZ_7956654489634_43794805817378	under_20	game
shopify_ZZ_7956654489634_43794605342754	under_20	game
shopify_ZZ_7956654522402_43794805850146	under_20	game
shopify_ZZ_7956654522402_43794605309986	under_20	game
shopify_ZZ_7956654555170_43794805882914	20_to_50	game
shopify_ZZ_7956654555170_43794605277218	20_to_50	game
shopify_ZZ_7956654587938_43794805915682	under_20	game
shopify_ZZ_7956654587938_43794605244450	under_20	game
shopify_ZZ_7956654620706_43794805948450	under_20	game
shopify_ZZ_7956654620706_43794605211682	under_20	game
shopify_ZZ_7956654653474_43794805981218	20_to_50	game
shopify_ZZ_7956654653474_43794605178914	20_to_50	game
shopify_ZZ_7956654686242_43794806210594	20_to_50	game
shopify_ZZ_7956654686242_43794605146146	20_to_50	game
shopify_ZZ_7956654719010_43794806341666	20_to_50	game
shopify_ZZ_7956654719010_43794605113378	20_to_50	game
shopify_ZZ_7956654751778_43794806374434	20_to_50	game
shopify_ZZ_7956654751778_43794605080610	20_to_50	game
shopify_ZZ_7956654784546_43794806046754	over_50	game
